id,dt,name,Lon,Lat,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,numclouds,tempdiff,lon_cat,lat_cat,humidity_cat,temp_cat,pressure_cat,wind_speed_cat,wind_deg_cat
4155995,1637719770,Fort Myers,-81.8406,26.6217,13.72,12.9,11.12,14.99,1020,67,6.17,60,1,3.870000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,High,East
4152772,1637719770,Dania Beach,-80.1439,26.0523,16.45,16.03,14.99,17.79,1019,72,6.17,340,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,High,North
4166195,1637719770,North Fort Myers,-81.8801,26.6673,13.71,12.89,11.15,15.03,1021,67,6.17,60,1,3.879999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,High,East
4169452,1637719771,Punta Gorda,-82.0454,26.9298,12.84,11.93,10.66,15.08,1022,67,2.68,49,1,4.42,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4169130,1637719770,Port Charlotte,-82.0906,26.9762,12.79,11.87,10.66,15.08,1022,67,0.89,88,1,4.42,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4168139,1637719770,Pembroke Pines,-80.2239,26.0032,16.42,16.02,14.99,17.78,1019,73,7.2,330,90,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,High,North
4168773,1637719770,Plant City,-82.1129,28.0186,10.95,9.98,8.86,13.74,1022,72,0.89,79,1,4.880000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4169455,1637719770,Punta Gorda Isles,-82.0784,26.9176,12.94,12.04,10.66,15.08,1022,67,2.68,18,1,4.42,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4158928,1637719770,Hollywood,-80.1495,26.0112,16.5,16.06,14.99,17.79,1019,71,0.89,36,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4154205,1637719770,Edgewater,-80.9023,28.9889,11.95,10.72,7.05,15.01,1023,58,8.23,20,75,7.96,"[-85,-75)","[25,30)","[40,60)",High,High,High,North
4164601,1637719770,Miramar,-80.2323,25.9873,16.52,16.11,15,17.79,1019,72,7.2,330,90,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,High,North
4151352,1637719770,Clermont,-81.7729,28.5494,9.88,9.88,7.82,12.12,1021,69,0.45,357,0,4.299999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4157898,1637719770,Hallandale,-80.1484,25.9812,16.59,16.16,14.99,17.78,1019,71,0.89,36,90,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4171782,1637719770,San Carlos Park,-81.8015,26.4673,13.92,13.12,11.64,16.09,1021,67,6.69,50,1,4.449999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,High,East
4153146,1637719770,Deltona,-81.2637,28.9005,10.14,9.04,6.96,13.92,1023,70,4.63,340,1,6.96,"[-85,-75)","[25,30)","[60,80)",High,High,Low,North
4152926,1637719770,DeBary,-81.3087,28.8831,10.02,8.96,6.73,13.91,1022,72,4.63,340,1,7.18,"[-85,-75)","[25,30)","[60,80)",High,High,Low,North
4152093,1637719770,Country Club,-80.317,25.9482,16.44,16.02,14.99,17.79,1019,72,5.14,340,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4159896,1637719770,Ives Estates,-80.1767,25.9623,16.52,16.08,14.99,17.78,1019,71,0.89,36,90,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4165913,1637719770,New Smyrna Beach,-80.927,29.0258,12.1,10.88,7.23,14.44,1023,58,8.23,20,75,7.209999999999999,"[-85,-75)","[25,30)","[40,60)",High,High,High,North
4166066,1637719770,Norland,-80.2123,25.949,16.51,16.07,14.99,17.78,1019,71,7.2,330,90,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,High,North
4164167,1637719770,Miami Gardens,-80.2456,25.942,16.5,16.06,14.99,17.79,1019,71,5.14,340,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4154568,1637719770,Estero,-81.8067,26.4381,13.99,13.17,11.66,16.1,1021,66,6.69,50,1,4.440000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,High,East
4146429,1637719770,Aventura,-80.1392,25.9565,16.69,16.27,15.56,17.79,1019,71,0.89,36,90,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4166805,1637719770,Ojus,-80.1506,25.9484,16.69,16.27,15.56,17.79,1019,71,0.89,36,90,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4174383,1637719770,Sunny Isles Beach,-80.1228,25.9506,16.71,16.26,15.57,17.79,1019,70,0.89,36,90,2.219999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4148207,1637719770,Bloomingdale,-82.2404,27.8936,11.53,10.64,9.38,13.95,1023,73,0.89,29,1,4.5699999999999985,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4149962,1637719770,Cape Coral,-81.9495,26.5629,13.93,13.1,11.14,16.1,1021,66,0.89,75,1,4.960000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4166233,1637719770,North Miami Beach,-80.1626,25.9331,16.58,16.12,14.99,17.78,1019,70,1.79,349,90,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4176318,1637719770,Valrico,-82.2364,27.9379,11.44,10.44,9.36,13.92,1023,69,0.45,293,1,4.5600000000000005,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,West
4164186,1637719770,Miami Lakes,-80.3087,25.9087,16.51,16.07,14.99,17.79,1019,71,5.14,340,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4166274,1637719770,North Port,-82.2359,27.0442,12.96,11.96,10.65,15.08,1023,63,6.24,48,0,4.43,"[-85,-75)","[25,30)","[60,80)",High,High,High,East
4156931,1637719770,Golden Glades,-80.2003,25.9118,16.58,16.12,14.99,17.79,1019,70,1.79,349,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4167003,1637719770,Opa-locka,-80.2503,25.9023,16.55,16.09,14.99,17.78,1019,70,5.14,340,1,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4148533,1637719770,Bonita Springs,-81.7787,26.3398,14.16,13.49,12.02,16.1,1023,71,0.89,290,0,4.080000000000002,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,West
4159805,1637719770,Iona,-81.964,26.5204,14.03,13.21,11.66,16.11,1021,66,3.13,28,1,4.449999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Low,North
4166232,1637719770,North Miami,-80.1867,25.8901,16.73,16.29,15,17.79,1019,70,1.79,349,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4148757,1637719770,Brandon,-82.2859,27.9378,11.57,10.56,9.39,13.95,1023,68,0.45,293,1,4.559999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,West
4158482,1637719770,Hialeah Gardens,-80.3245,25.8651,16.65,16.2,15,17.79,1019,70,5.14,340,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4168659,1637719770,Pinewood,-80.217,25.869,16.73,16.29,14.99,17.78,1019,70,5.14,340,1,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4158476,1637719770,Hialeah,-80.2781,25.8576,16.7,16.25,15,17.79,1019,70,5.14,340,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4174317,1637719770,Sun City Center,-82.3518,27.7181,12.03,11.17,10.03,14.34,1021,72,0.89,313,0,4.3100000000000005,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,West
4170156,1637719770,Riverview,-82.3265,27.8661,11.85,10.92,9.46,14.43,1023,70,6.26,29,90,4.969999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,High,North
4177865,1637719770,West Little River,-80.237,25.857,16.73,16.29,15,17.79,1019,70,5.14,340,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4152890,1637719770,DeLand,-81.3031,29.0283,10.42,9.35,6.75,14.36,1024,70,2.57,290,1,7.609999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,West
4153471,1637719770,Doral,-80.3553,25.8195,16.67,16.25,15,17.79,1019,71,5.14,330,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4156920,1637719770,Golden Gate,-81.6951,26.1879,14.49,13.77,12.81,16.1,1022,68,0.45,46,1,3.290000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4149077,1637719770,Brownsville,-80.2412,25.8218,16.75,16.33,14.99,17.78,1019,71,5.36,330,1,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4169156,1637719770,Port Orange,-80.9956,29.1383,12.43,11.16,7.03,14.43,1022,55,5.14,20,20,7.3999999999999995,"[-85,-75)","[25,30)","[40,60)",High,High,Low,North
4154606,1637719770,Eustis,-81.6853,28.8528,9.19,7.2,6.65,12.17,1024,63,3.6,360,1,5.52,"[-85,-75)","[25,30)","[60,80)",High,High,Low,North
7260548,1637719775,Palm River-Clair Mel,-82.3794,27.9239,11.87,10.76,9.44,14.41,1023,63,6.26,29,90,4.970000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,High,North
4170688,1637719770,Ruskin,-82.4332,27.7209,12.39,11.46,10.13,14.54,1021,68,3.58,37,1,4.409999999999998,"[-85,-75)","[25,30)","[60,80)",High,High,Low,North
7259705,1637719775,East Lake-Orient Park,-82.3788,27.9827,11.73,10.6,9.41,13.97,1023,63,3.09,50,1,4.5600000000000005,"[-85,-75)","[25,30)","[60,80)",High,High,Low,East
4156091,1637719770,Fountainbleau,-80.3478,25.7729,16.7,16.28,15,17.79,1019,71,0.89,21,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4164143,1637719770,Miami Beach,-80.1301,25.7906,16.83,16.37,15.01,17.79,1019,69,1.79,349,1,2.7799999999999994,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4174744,1637719770,Tamiami,-80.3984,25.7587,16.64,16.21,14.99,17.79,1019,71,5.14,330,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4164138,1637719770,Miami,-80.1937,25.7743,16.79,16.38,15,17.79,1019,71,1.79,340,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4177965,1637719770,Westchester,-80.3273,25.7548,16.71,16.29,15,17.79,1019,71,0.89,21,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4174969,1637719770,Temple Terrace,-82.3893,28.0353,11.63,10.52,9.39,13.95,1023,64,3.09,50,1,4.559999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Low,East
4176217,1637719770,University Park,-80.3676,25.7465,16.66,16.24,14.99,17.79,1019,71,0.89,21,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4151921,1637719770,Coral Terrace,-80.3045,25.7459,16.73,16.31,15,17.79,1019,71,0.89,21,1,2.789999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4152872,1637719770,Daytona Beach,-81.0228,29.2108,12.6,11.38,7.05,14.44,1022,56,5.14,20,20,7.39,"[-85,-75)","[25,30)","[40,60)",High,High,Low,North
4177727,1637719770,Wesley Chapel,-82.3279,28.2397,10.99,9.79,8.93,13.84,1024,63,0.89,70,1,4.91,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4176380,1637719770,Venice,-82.4543,27.0998,13.31,12.26,10.65,15.08,1019,60,4.63,40,20,4.43,"[-85,-75)","[25,30)","[60,80)",High,Low,Low,North
4165565,1637719770,Naples,-81.7948,26.142,14.75,13.98,12.82,16.12,1021,65,7.2,50,1,3.3000000000000007,"[-85,-75)","[25,30)","[60,80)",High,High,High,East
4161771,1637719770,Leesburg,-81.8779,28.8108,8.8,6.73,6.68,11.32,1024,59,3.6,360,1,4.640000000000001,"[-85,-75)","[25,30)","[40,60)",High,High,Low,North
4174757,1637719770,Tampa,-82.4584,27.9475,12,10.85,9.54,14.41,1023,61,0.45,39,90,4.870000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4151871,1637719770,Coral Gables,-80.2684,25.7215,16.74,16.32,14.99,17.78,1019,71,0.45,314,1,2.790000000000001,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,West
4160705,1637719770,Kendale Lakes,-80.407,25.7082,16.69,16.27,15.56,17.79,1019,71,2.68,7,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
7260327,1637719775,Kendall West,-80.4388,25.7065,16.67,16.25,15.56,17.79,1019,71,6.17,360,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,High,North
7217356,1637719775,Citrus Park,-82.4529,27.9915,11.84,10.67,9.38,13.95,1023,61,0.45,0,1,4.5699999999999985,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4174425,1637719770,Sunset,-80.3523,25.7059,16.72,16.3,15.55,17.78,1019,71,1.34,315,1,2.2300000000000004,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4156857,1637719770,Glenvar Heights,-80.3256,25.7076,16.74,16.32,15.55,17.78,1019,71,1.79,332,1,2.2300000000000004,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
7260219,1637719775,University,-82.4361,28.0692,11.65,10.52,9.39,13.95,1023,63,0.45,0,1,4.559999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4172131,1637719770,Sarasota,-82.5306,27.3364,13.11,11.99,11.1,15.05,1022,58,4.02,56,1,3.950000000000001,"[-85,-75)","[25,30)","[40,60)",High,High,Low,East
4160711,1637719770,Kendall,-80.3173,25.6793,16.75,16.33,15.56,17.79,1019,71,1.79,332,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4175117,1637719770,The Hammocks,-80.4445,25.6715,16.66,16.26,15.56,17.79,1019,72,6.17,360,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,High,North
4175091,1637719770,The Crossings,-80.4012,25.6707,16.69,16.27,15.56,17.79,1019,71,2.68,7,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4161313,1637719770,Lake Magdalene,-82.4718,28.0742,11.7,10.57,9.38,13.95,1023,63,0.45,0,1,4.5699999999999985,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4148708,1637719770,Bradenton,-82.5748,27.4989,12.92,11.83,10.62,14.55,1022,60,1.79,158,1,3.9300000000000015,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,South
4168590,1637719770,Pinecrest,-80.3081,25.667,16.76,16.37,15.56,17.79,1019,72,1.79,332,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4150115,1637719770,Carrollwood,-82.4929,28.05,11.82,10.7,9.5,13.97,1023,63,0.45,0,1,4.470000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4173392,1637719770,South Bradenton,-82.5818,27.4631,12.95,11.84,10.62,14.52,1022,59,5.66,50,1,3.9000000000000004,"[-85,-75)","[25,30)","[40,60)",High,High,Low,East
4154280,1637719770,Egypt Lake-Leto,-82.5062,28.0177,11.9,10.76,9.49,13.95,1023,62,0.45,0,1,4.459999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4167178,1637719770,Ormond Beach,-81.0559,29.2858,12.62,11.45,7.05,14.44,1022,58,3.13,24,20,7.39,"[-85,-75)","[25,30)","[40,60)",High,High,Low,North
4163033,1637719770,Lutz,-82.4615,28.1511,11.45,10.35,8.99,13.9,1023,65,0.89,12,1,4.91,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4146934,1637719770,Bayshore Gardens,-82.5904,27.4253,13.02,11.92,10.74,14.54,1022,59,5.66,50,1,3.799999999999999,"[-85,-75)","[25,30)","[40,60)",High,High,Low,East
4175296,1637719770,Three Lakes,-80.3984,25.6421,16.69,16.27,15.56,17.79,1019,71,2.68,7,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4152064,1637719770,Country Walk,-80.4323,25.634,16.67,16.27,15.56,17.79,1019,72,6.17,360,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,High,North
3572375,1637719745,Freeport,-78.7,26.5333,19.97,19.48,19.97,19.97,1019,56,7.72,30,40,0,"[-85,-75)","[25,30)","[40,60)",Very High,Low,High,North
4161534,1637719770,Land O' Lakes,-82.4576,28.2189,11.28,10.24,8.99,13.9,1023,68,0.45,61,0,4.91,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4150118,1637719770,Carrollwood Village,-82.5209,28.0675,11.8,10.71,9.47,13.94,1023,64,0.89,117,1,4.469999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4167634,1637719770,Palmetto Bay,-80.3248,25.6218,16.74,16.35,15.56,17.79,1019,72,1.79,323,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4170005,1637719770,Richmond West,-80.4297,25.6105,16.66,16.26,14.99,17.79,1019,72,2.24,25,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
7259823,1637719775,Greater Northdale,-82.5259,28.1055,11.71,10.71,9.38,13.94,1023,68,0.89,12,1,4.559999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4152564,1637719784,Cutler,-80.3106,25.6151,16.74,16.35,15.55,17.78,1019,72,1.79,323,1,2.2300000000000004,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
3571971,1637719745,Lucaya,-78.6667,26.5333,19.96,19.47,19.96,19.96,1019,56,7.72,30,40,0,"[-85,-75)","[25,30)","[40,60)",Very High,Low,High,North
4173497,1637719770,South Miami Heights,-80.3806,25.5976,16.7,16.31,15.55,17.78,1019,72,1.79,323,1,2.2300000000000004,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4175538,1637719770,Town 'n' Country,-82.5773,28.0106,12.11,11,9.56,14.43,1022,62,3.09,0,1,4.869999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Low,North
4151157,1637719770,Citrus Park,-82.5698,28.0784,11.88,10.87,9.5,13.97,1022,67,0.89,117,1,4.470000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4152574,1637719784,Cutler Ridge,-80.3467,25.5807,16.72,16.33,14.99,17.79,1019,72,1.79,323,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Very Low,North
4175179,1637719770,The Villages,-81.9599,28.9341,8.36,7.97,6.67,10.95,1024,59,1.34,359,1,4.279999999999999,"[-85,-75)","[25,30)","[40,60)",High,High,Very Low,North
6332309,1637719775,Cutler Bay,-80.3377,25.5783,16.73,16.34,14.99,17.79,1020,72,1.79,323,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,High,Very Low,North
4177779,1637719770,Westchase,-82.6098,28.055,12.03,10.99,9.54,14.01,1023,65,2.24,99,1,4.470000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4171563,1637719770,St. Petersburg,-82.6793,27.7709,12.6,11.46,10.05,14.47,1023,59,3.13,70,1,4.42,"[-85,-75)","[25,30)","[40,60)",High,High,Low,East
4161705,1637719787,Lealman,-82.6793,27.8211,12.54,11.39,10.05,14.46,1023,59,4.02,66,1,4.41,"[-85,-75)","[25,30)","[40,60)",High,High,Low,East
4169345,1637719770,Princeton,-80.4089,25.5384,16.7,16.31,14.99,17.79,1019,72,5.14,330,1,2.799999999999999,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4177960,1637719770,West and East Lealman,-82.6894,27.8199,12.55,11.4,10.05,14.47,1023,59,4.02,66,1,4.42,"[-85,-75)","[25,30)","[40,60)",High,High,Low,East
4168630,1637719770,Pinellas Park,-82.6995,27.8428,12.58,11.43,10.11,14.52,1023,59,4.02,66,1,4.41,"[-85,-75)","[25,30)","[40,60)",High,High,Low,East
4160822,1637719770,Keystone,-82.6212,28.1558,11.73,10.68,9.39,13.96,1023,66,2.24,99,0,4.57,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4170797,1637719770,Safety Harbor,-82.6932,27.9909,12.28,11.18,9.56,14.02,1023,62,1.79,55,1,4.459999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4161797,1637719770,Leisure City,-80.4292,25.4954,16.7,16.28,15.56,17.79,1019,71,5.14,330,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4159050,1637719770,Homestead,-80.4776,25.4687,16.68,16.31,15.56,17.79,1019,73,3.58,349,1,2.2299999999999986,"[-85,-75)","[25,30)","[60,80)",Very High,Low,Low,North
4154008,1637719770,East Lake,-82.6948,28.1108,12,10.93,9.54,14.01,1023,64,0.45,177,1,4.470000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,South
4173838,1637719770,Spring Hill,-82.5255,28.4769,10.48,9.31,8.36,13.23,1023,66,0.45,36,1,4.870000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4172434,1637719770,Seminole,-82.7912,27.8398,12.6,11.48,10.1,14.51,1023,60,1.34,19,1,4.41,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4161580,1637719770,Largo,-82.7873,27.9095,12.5,11.37,9.97,14.52,1022,60,1.34,39,1,4.549999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4153759,1637719770,Dunedin,-82.7718,28.0197,12.25,11.15,9.94,14.38,1023,62,3.6,50,1,4.440000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Low,East
4167545,1637719770,Palm Harbor,-82.7637,28.0781,12.06,10.94,9.89,13.92,1023,62,3.58,81,1,4.029999999999999,"[-85,-75)","[25,30)","[60,80)",High,High,Low,East
4151316,1637719770,Clearwater,-82.8001,27.9659,12.38,11.27,9.95,14.39,1022,61,4.47,38,1,4.440000000000001,"[-85,-75)","[25,30)","[60,80)",High,High,Low,North
4160100,1637719770,Jasmine Estates,-82.6901,28.2931,11.41,10.38,8.87,14.52,1023,68,1.34,41,0,5.65,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4158865,1637719770,Holiday,-82.7395,28.1878,11.81,10.74,9.45,14.02,1023,65,1.79,102,0,4.57,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,East
4174855,1637719770,Tarpon Springs,-82.7568,28.1461,11.92,10.84,9.44,14.52,1023,64,0.89,335,1,5.08,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4146901,1637719770,Bayonet Point,-82.6834,28.3267,11.31,10.27,8.87,14.52,1023,68,1.34,41,0,5.65,"[-85,-75)","[25,30)","[60,80)",High,High,Very Low,North
4167538,1637719770,Palm Coast,-81.2078,29.585,12.21,11.24,7.04,14.43,1023,67,4.02,36,1,7.39,"[-85,-75)","[25,30)","[60,80)",High,High,Low,North
4166673,1637719770,Ocala,-82.1401,29.1872,7.67,6.42,5.18,10.4,1025,66,2.06,30,1,5.220000000000001,"[-85,-75)","[25,30)","[60,80)",Low,High,Very Low,North
4156404,1637719770,Gainesville,-82.3248,29.6516,5.38,4.33,3.91,7.84,1026,71,1.54,340,1,3.9299999999999997,"[-85,-75)","[25,30)","[60,80)",Low,High,Very Low,North
5788516,1637719775,Burien,-122.3468,47.4704,6.04,4.35,3.71,7.56,1022,87,2.24,208,40,3.8499999999999996,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
5788054,1637719775,Bremerton,-122.6326,47.5673,6.48,6.48,4.3,8.24,1022,87,0,0,75,3.9400000000000004,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,North
5816320,1637719775,Bainbridge Island,-122.5212,47.6262,6.43,5.78,4.1,8.3,1023,88,1.34,136,75,4.200000000000001,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
5809805,1637719775,SeaTac,-122.2922,47.4485,5.92,3.55,3.63,7.42,1023,87,3.09,200,40,3.79,"[-125,-115)","[45,50)","[80,100)",Low,High,Low,South
5792244,1637719775,DesMoines,-122.3243,47.4018,6.69,5.12,4.39,8.18,1022,86,2.24,134,40,3.79,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,East
5809844,1637719775,Seattle,-122.3321,47.6062,6.46,6.46,4.05,8.25,1022,90,0.45,89,75,4.2,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,East
5814043,1637719775,Tukwila,-122.261,47.474,6.49,6.49,4.22,8.01,1023,88,0.89,158,1,3.79,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
7260966,1637719775,Bryn Mawr-Skyway,-122.2409,47.4943,6.04,6.04,3.73,7.59,1023,88,0,0,1,3.86,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,North
5808189,1637719775,Renton,-122.2171,47.4829,6.7,6.7,4.45,8.23,1023,89,0.89,188,1,3.7800000000000002,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
5810490,1637719775,Silverdale,-122.6949,47.6445,6.41,6.41,4.21,8.75,1022,88,0,0,75,4.54,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,North
5803139,1637719775,Mercer Island,-122.2221,47.5706,5.99,5.99,3.71,7.61,1023,90,0.89,112,75,3.9000000000000004,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,East
5799625,1637719775,Kent,-122.2348,47.3809,6.73,6.73,4.43,8.21,1023,87,0.45,145,40,3.780000000000001,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
5794245,1637719775,Federal Way,-122.3126,47.3223,5.92,5.21,3.61,7.4,1024,86,1.34,177,40,3.7900000000000005,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
5786882,1637719775,Bellevue,-122.2007,47.6104,6.35,6.35,4.14,8.04,1023,91,0.89,112,75,3.8999999999999995,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,East
5794097,1637719775,Fairwood,-122.1573,47.4484,5.77,5.77,3.51,7.3,1023,88,0.45,166,1,3.79,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
7261759,1637719775,East Hill-Meridian,-122.1737,47.4105,5.8,5.8,3.59,7.31,1023,88,0.45,145,1,3.7199999999999998,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
5812944,1637719775,Tacoma,-122.4443,47.2529,6.28,6.28,3.98,7.77,1023,86,0.89,229,40,3.7899999999999996,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,West
5785965,1637719775,Auburn,-122.2284,47.3073,6.65,6.65,4.42,8.14,1024,87,0.45,184,40,3.7200000000000006,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
5814450,1637719775,University Place,-122.5504,47.2356,6.42,4.96,4.14,7.94,1023,85,2.06,200,40,3.8000000000000007,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
5799841,1637719775,Kirkland,-122.2087,47.6815,6.12,6.12,3.92,8.06,1021,90,0.89,164,75,4.140000000000001,"[-125,-115)","[45,50)","[80,100)",Low,High,Very Low,South
